Name,total_timelines,total_keys,revisions 
Virginia_Mountain_League,0,37,0
Elite_Football_League_of_India,3,17,169
National_Association_(1879%E2%80%931880),0,7,0
Adecco_Cup,1,16,0
FIBA_U16_African_Championship,2,14,11
African_Women%27s_Junior_Handball_Championship,1,11,0
African_Handball_Super_Cup,1,8,18
African_Women%27s_Handball_Champions_League,1,8,0
African_Women%27s_Handball_Cup_Winners%27_Cup,1,8,0
Basketball_World_Cup_(Turkey),5,26,7
United_States_Amateur_Hockey_Association,0,8,0
Algerian_Handball_Championship,1,14,1
Counter-Strike:_Global_Offensive,3,10,654
Independent_Basketball_Association,2,16,11
AFL_Europe_Championship,5,17,23
DDR-Bestenermittlung,0,12,0
I-Divisioona,0,11,0
Portugal_National_Ice_Hockey_Championship,0,11,0
Luxembourg_Cup_(ice_hockey),0,11,0
Slovak_League_(ice_hockey),0,10,0
Slovenian_Basketball_Supercup,0,20,0
Georgian_Ice_Hockey_League,1,11,0
Svenska_Serien_(ice_hockey),1,11,0
Elitserien_(1927%E2%80%931935),1,11,0
Klass_I,0,11,0
Brazilian_Ice_Hockey_Championship,2,10,0
Italian_Athletics_Championships,1,12,5
Major_League_Football,2,19,115
Lone_Star_Football_League,3,17,38
Vysshaya_Liga_(Belarus),0,24,0
Professional_Indoor_Football_League,3,14,55
Czech_Athletics_Championships,0,7,0
Israeli_Female_Basketball_Premier_League,2,21,20
Ukrainian_Hockey_League,3,25,20
Professional_Hockey_League,2,25,92
Men%27s_Junior_Pan-American_Volleyball_Cup,3,63,0
Esso_Cup,2,16,7
Great_America_Rifle_Conference,0,7,0
Southern_Athletic_Association,2,15,38
Turkish_Basketball_Championship,0,23,0
Istanbul_Basketball_League,0,13,0
Turkish_Men%27s_Volleyball_Championship,0,12,0
Istanbul_Men%27s_Volleyball_League,0,12,0
Turkish_Women%27s_Volleyball_Championship,0,13,0
Istanbul_Women%27s_Volleyball_League,0,13,0
Croatian_Handball_Premier_League,1,12,16
United_Kingdom_Roller_Derby_Association,2,11,8
Battle_4_Atlantis,3,14,164
Iron_and_Oil_League,0,37,0
Canadian_Lacrosse_League_(2012%E2%80%932016),3,13,0
Brazilian_Volleyball_Super_League_(Women),1,35,9
Northern_League_(speedway),0,36,0
Suburban_One_League,0,14,0
Lingerie_Basketball_League,2,17,15
Coal_Belt_Conference,0,6,0
SEABA_Under-16_Championship,2,7,21
Genesee_County_C_League,0,24,0
FIBA_U18_African_Championship,1,14,31
SEABA_Championship_for_Women,1,7,11
United_States_Professional_Volleyball_League,0,7,0
The_International_(Dota_2),5,11,410
2011%E2%80%9312_Great_American_Conference_championships,1,6,0
Great_Midwest_Athletic_Conference,3,25,66
World_Series_Hockey,2,16,293
Blue_Grass_League,0,37,0
Virginia_League_(1900),0,37,0
Carrier_Classic,2,12,97
Northern_Maine_League,0,37,0
France_women%27s_ice_hockey_league,2,20,0
PGA_Tour_Champions,3,29,62
Italian_Hockey_League_Women,2,30,8
Copper_Country_Soo_League,0,37,0
Arkansas%E2%80%93Texas_League,0,37,0
North_Dakota_League,0,37,0
Japan_Sevens,1,11,9
Lithuanian_Women%27s_Supercup,1,9,0
Japan_Women%27s_Baseball_League,1,12,0
Primera_Divisi%C3%B3n_de_Baloncesto,0,21,0
Inter-Scholastic_Athletic_Association,1,31,0
Iowa_Big_Four_men%27s_college_basketball,2,17,0
Tobacco_Road_Basketball_League,2,14,27
Girls%27_U16_South_American_Volleyball_Championship,2,9,0
Boys%27_U17_South_American_Volleyball_Championship,1,9,0
Girls%27_Youth_South_American_Volleyball_Championship,1,9,0
Boys%27_Youth_South_American_Volleyball_Championship,1,9,0
Copa_del_Rey_de_Hockey_Patines,0,18,0
Collegiate_Baseball_League_Europe,2,12,6
Southern_League_(1929%E2%80%931931),0,13,0
Women%27s_Junior_South_American_Volleyball_Championship,1,9,0
Men%27s_Junior_South_American_Volleyball_Championship,1,9,0
Esperance_District_Football_Association,0,13,0
Fortescue_National_Football_League,0,31,0
Estonian_Women%27s_Supercup,1,9,0
Albanian_Volleyball_League,2,17,10
Albanian_Volleyball_Cup,0,20,0
Big_9_Conference,0,11,0
Albanian_Basketball_Cup,1,20,11
Liga_Nacional_Superior_de_Voleibol,0,11,0
WRU_Division_Three_North,2,9,8
Mexican_Roller_Hockey_National_League,0,8,0
Kenya_National_Sevens_Circuit,3,31,12
Pakistan_Roller_Hockey_National_Championship,0,8,0
Ukrainian_Men%27s_Volleyball_Super_League,1,13,0
Ukrainian_Women%27s_Volleyball_Super_League,1,15,0
Ukrainian_Women%27s_Basketball_SuperLeague,1,22,0
Ukrainian_Men%27s_Handball_Super_League,1,11,0
Ukrainian_Women%27s_Handball_Super_League,1,22,0
AFL_Quebec,1,8,0
American_Twenty20_Championship,3,8,5
Saudi_Premier_League_(basketball),1,25,3
Chicago_Invitational_Challenge,2,11,0
Newman_National_Football_League,0,10,0
Kainuu_Orienteering_Week,1,8,27
Rio_Grande_Association,0,37,0
Manitoba_Female_Hockey_League,1,15,0
Manitoba_U-18_%27AAA%27_Hockey_League,0,15,0
South_Eastern_Manitoba_Hockey_League,2,15,14
All_India_%26_South_Asia_Rugby_Tournament,1,19,0
Bi-State_League_(1915),0,37,0
Liga_Espa%C3%B1ola_de_Baloncesto_(1957%E2%80%931983),0,24,0
National_Women%27s_Under-18_Championship,0,13,0
Eastern_South_Dakota_Conference,0,4,0
Collegiate_Rugby_Championship,2,19,46
Russian_Women%27s_Basketball_Premier_League,0,17,0
Street_League_Skateboarding,1,22,0
World_Indoor_Bowls_Championships,1,6,36
Copa_de_la_Reina_de_Baloncesto,1,18,3
Amateur_Poker_Association_%26_Tour,1,7,0
Women%27s_Basketball_Development_Association,2,17,0
Qatari_Basketball_League,1,19,6
Kazakhstan_Basketball_Championship,1,27,2
NRL_finals_system,2,15,20
Midwestern_Conference,0,12,0
U_Sports_women%27s_soccer,1,15,0
Atlantic_Coast_Rugby_League,3,17,1
Belgian_National_League,0,10,0
Italian_Hockey_League_-_Division_I,0,13,0
Esiliiga_(ice_hockey),2,11,0
2nd._Czechoslovak_Hockey_League,0,11,0
1st._Czech_National_Hockey_League,0,8,0
1st._Slovak_National_Hockey_League,0,9,0
AFL_Wide_Bay,1,25,11
Aklan_Basketball_Governor%27s_Cup,0,15,0
Russian_Women%27s_Handball_Super_League,0,10,0
Svensk_handbollselit,1,17,3
Roxy_Pro_Gold_Coast,2,9,16
NHV_Eredivisie_Dames,0,23,0
Divisi%C3%B3n_de_Honor_Femenina_de_Waterpolo,2,16,0
Russian_Women%27s_Water_Polo_Championship,0,5,0
Illinois%E2%80%93Iowa_League,0,37,0
Championnat_de_France_(water_polo),0,4,0
Deutsche_Wasserball-Liga,0,4,0
Slovenian_Women%27s_Basketball_League,1,20,0
Croatian_First_Women%27s_Basketball_League,1,19,0
Torneio_Touchdown,2,7,6
IRB_Women%27s_Sevens_Challenge_Cup,2,16,0
ECAC_Division_II_Lacrosse_League,2,18,19
National_League_(1932%E2%80%931964),0,40,0
St._Louis_Metro_Collegiate_Baseball_League,1,13,0
British_League_Division_Two_Riders_Championship,0,12,0
Provincial_League_Riders%27_Championship,0,13,0
British_League_Riders%27_Championship,0,12,0
Latin_Cup_(roller_hockey),1,11,2
Superta%C3%A7a_Compal,2,9,0
Hungarian_Athletics_Championships,2,16,6
American_Ultimate_Disc_League,3,14,116
West_Coast_Negro_Baseball_Association,0,8,0
Copa_de_la_Reina_de_Balonmano,2,10,6
Liga_Feminina_de_Basquetebol,0,24,0
Damen-Basketball-Bundesliga,0,18,0
LEN_Euro_League_Women,1,24,27
Metropolitano_de_Hockey_(women),1,16,20
Tunisian_Handball_League,1,15,7
Metropolitano_de_Hockey_(men),1,16,7
Eredivisie_(ice_hockey),1,18,6
Bulgarian_Women%27s_Basketball_Championship,2,20,0
Croatian_First_League_(women%27s_handball),1,13,0
IAU_100_km_World_Championships,2,23,11
Professional_Lacrosse_League,2,14,36
Copa_del_Rey_de_Hockey_Hierba,1,16,0
Liga_Nacional_de_Baloncesto,3,19,55
Southeastern_Collegiate_Rugby_Conference,3,27,21
Ivy_Rugby_Conference,3,25,35
7s_Premier_League,2,17,22
Algerian_Handball_Cup,1,10,1
Algerian_Basketball_Cup,1,21,0
Albert_Schweitzer_Tournament,0,19,0
Algerian_Women%27s_Basketball_Cup,1,20,0
Central_Pennsylvania_League,0,37,0
Western_Ukrainian_Amateur_Hockey_League,1,24,0
West_Dixie_League,0,37,0
LFH_Division_1_F%C3%A9minine,3,20,0
Mid-South_Conference_(MHSAA),0,12,0
Torneo_de_C%C3%B3rdoba_(rugby_union),2,44,0
Shriners_College_Classic,1,19,0
USA_Rugby_Sevens_Collegiate_National_Championships,1,16,0
North_American_League_(baseball),2,10,147
ARW1,0,3,0
ARW2,0,3,0
ARST,0,3,0
V1_(classification),0,3,0
Japan_Championships_in_Athletics,1,18,20
Turkish_Women%27s_Handball_Super_League,3,14,0
Big_One_for_One_Drop,1,31,1
Rugby_Europe_Sevens,1,11,16
Trans-Tasman_Champions_League,1,9,42
Australian_Women%27s_Ice_Hockey_League,4,31,0
Provincial_League_(1936%E2%80%9337),0,12,0
Southern_League_(1952%E2%80%9353),0,12,0
Southern_Area_League,0,12,0
National_League_Four-Team_Championship,0,13,0
Midwest_Junior_Hockey_League,2,12,28
Western_Women%27s_Canadian_Football_League,1,18,0
Southern_League_of_Colored_Base_Ballists,0,7,0
Wisconsin_State_Baseball_League,0,10,0
Luxembourg_Basketball_League,2,39,17
Big_Central_Soccer_Conference,0,63,0
National_League_Pairs_Championship,1,13,0
British_League_Pairs_Championship,0,13,0
British_League_Division_Two_Pairs_Championship,0,13,0
Handball_Korea_League,2,8,18
Babe_Ruth_League,0,10,0
Iraqi_Basketball_League,1,11,24
Kuwaiti_Division_I_Basketball_League,1,12,2
Red_River_Conference,1,63,7
Portuguese_Volleyball_Super_Cup,2,16,3
Ant%C3%B3nio_Pratas_Trophy,1,20,0
SPAR_Premium_League,0,24,0
National_Club_Football_Association,3,13,8
Gomelsky_Cup,1,23,0
Heart_of_America_(college_rugby),1,28,7
Hockey_India_League,1,19,89
England_Roller_Hockey,1,43,32
British_Riders%27_Championship,0,12,0
Men%27s_FIH_Hockey_World_League,5,17,0
Gulf_States_Conference,0,5,0
Champions_Professional_Indoor_Football_League,3,29,86
Mountain_East_Conference,1,17,17
Inter-Mountain_League,0,37,0
French_Basketball_Cup,1,21,13
Serbian_Water_Polo_Cup,2,14,3
Tommy_McGrane_Memorial_Cup,1,5,0
Campeonato_Nacional_de_Rugby_Feminino,0,7,0
1%C2%AA_Divis%C3%A3o_de_Andebol_Feminino,1,17,0
Scottish_Championship_Leagues,2,7,9
Great_Plains_Athletic_Conference_(1972%E2%80%931976),0,6,0
Portuguese_Outdoor_Men%27s_Athletics_Championship,0,6,0
Portuguese_Outdoor_Women%27s_Athletics_Championship,0,6,0
African_Men%27s_Youth_Handball_Championship,1,12,0
African_Women%27s_Youth_Handball_Championship,1,11,0
Liga_Nacional_de_B%C3%A1squetbol_de_Chile,2,18,0
SEABA_Under-18_Championship,1,7,17
PGA_Tour_Latinoam%C3%A9rica,2,25,0
Portuguese_Indoor_Men%27s_Athletics_Championship,0,6,0
Portuguese_Indoor_Women%27s_Athletics_Championship,0,6,0
Inter-National_League,3,13,39
Coastal_Collegiate_Sports_Association,3,14,38
Serbian_Super_League_of_Handball_for_Women,0,19,0
Ladies_Gridiron_League,3,19,28
List_of_Empire_8_Athletic_Conference_champions,0,19,0
Copa_de_la_Reina_de_Hockey_Patines,1,18,0
Serie_A1_(water_polo),1,21,81
North_American_3_Eastern_Hockey_League,2,12,19
Women%27s_LEN_Trophy,1,23,0
Legends_Classic_(basketball_tournament),3,13,104
Gold_Cup_(rugby_union),2,16,20
Australian_Junior_Ice_Hockey_League,2,20,29
Arab_Youth_Volleyball_Championship,1,18,3
Arab_Clubs_Championship_(volleyball),1,19,10
Big_Ten_Universities,3,16,94
Afro-Arab_Volleyball_Friendship_Cup,0,18,0
New_England_Collegiate_Conference_(Division_II),0,12,0
World_Rugby_Women%27s_Sevens_Series,3,18,0
Cupa_Rom%C3%A2niei_(women%27s_basketball),0,18,0
Professional_Fighters_League,4,21,261
Historical_European_national_basketball_league_rankings,0,18,0
Men%27s_Pan_American_Junior_Championship,1,17,0
Arab_Volleyball_Championship,1,17,9
2012%E2%80%9313_Great_American_Conference_championships,1,6,0
Dew_Tour,1,25,0
Premier_Badminton_League,2,19,148
AAA_Championships,1,5,0
Latvian_Baseball_League,1,10,10
Interlyga,1,11,0
WABA_League,2,18,17
2012%E2%80%9313_Azerbaijan_Women%27s_Volleyball_Super_League,3,25,0
Surjit_Memorial_Hockey_Tournament,0,16,0
Bikini_Basketball_Association,3,17,115
Armed_Forces_Classic,1,5,12
Liga_Portuguesa_de_Futebol_Americano,2,16,5
Western_Collegiate_Hockey_League,1,16,3
Canadian_University_Rowing_Association,2,10,62
Men%27s_Indoor_Hockey_Asia_Cup,2,16,0
Hall_of_Fame_Tip-Off,3,12,56
Men%27s_Junior_European_Volleyball_Championship,1,10,0
Women%27s_Junior_European_Volleyball_Championship,1,10,0
Las_Justas,3,12,24
Leinster_Schools_Rugby_Senior_League,0,5,0
Greek_Baseball_League,1,66,5
Florida_All_Stars_Tour,1,11,0
Men%27s_Asian_Champions_Trophy,2,15,0
National_Basketball_League_(Japan),3,33,48
Italian_LNP_Cup,2,21,37
BVA_Cup,1,35,0
NCAA_Division_III_men%27s_volleyball_tournament,1,11,0
Three_Rivers_Classic,1,23,0
Carolina_League_(1936%E2%80%931938),0,12,0
Carolina_Textile_League,0,12,0
Central_Illinois_Conference,1,9,6
Battle.net_World_Championship_Series,1,38,0
Conference_League_South,3,20,38
Rugby_Americas_North_Championship,1,12,7
Campeonato_Abierto_de_Hurlingham,1,35,1
Union_Professional_League,0,28,0
IHF_World_Men%27s_Outdoor_Handball_Championship,0,8,0
Copa_del_Rey_de_Voleibol,1,18,1
Great_West_Hockey_Conference,0,8,0
PAC_Rugby_Conference,2,63,21
LXM_Pro_Tour,3,11,18
Central_American_and_Caribbean_Cross_Country_Championships,0,3,0
Italian_Athletics_Indoor_Championships,1,12,6
Central_American_Cross_Country_Championships,1,3,0
WABA_Championship,0,9,0
Copa_de_la_Reina_de_Voleibol,1,18,1
Erhardt_Conference,2,9,9
Gardiner_Conference,2,9,7
Bowls_Premier_League,1,20,7
Empire_State_League,0,37,0
Copa_del_Rey_de_Waterpolo,1,13,2
Pacific_Association,3,11,62
Gascoyne_Football_Association,0,13,0
FIBA_Africa_Women%27s_Clubs_Champions_Cup,1,10,0
Glasgow_Merchants_Charity_Cup,0,34,0
Big_East_Conference,0,19,0
Asian_Development_Tour,2,25,5
Penn-Ohio_Intercollegiate_Hockey_League,0,2,0
American_Athletic_Conference,2,20,565
South_American_Half_Marathon_Championships,0,3,0
CyberPatriot,6,20,128
NACAC_Mountain_Running_Championships,0,3,0
South_American_Mountain_Running_Championships,0,3,0
Turkish_Women%27s_Volleyball_Cup,1,27,0
African_Mountain_Running_Championships,1,3,0
Major_League_Ultimate,3,13,131
Oceania_Race_Walking_Championships,1,3,0
Oceania_Cross_Country_Championships,1,3,0
Oceania_Marathon_and_Half_Marathon_Championships,1,3,0
Oceania_Combined_Events_Championships,1,3,0
North_Pilbara_Football_League,1,13,6
Gateway_Collegiate_Athletic_Conference,0,9,0
Arab_Handball_Championship_of_Winners%27_Cup,2,8,0
National_Women%27s_Invitational_Tournament,0,21,0
Copa_de_la_Reina_de_Waterpolo,1,18,1
Liga_Femenina_2_de_Baloncesto,0,20,0
Arab_Women%27s_Handball_Championship_of_Winners%27_Cup,2,8,0
Reese%27s_College_All-Star_Game,0,18,0
African_Women%27s_Handball_Super_Cup,1,8,0
Margaret_River_Pro,2,9,13
Belarusian_Men%27s_Handball_Championship,0,11,0
Latvian_Individual_Speedway_Championship,0,17,0
Freedom_Pro_Baseball_League,2,9,2
Dixie_Association,0,8,0
Rhythmic_Gymnastics_World_Cup,1,9,44
Rhythmic_Gymnastics_Grand_Prix,0,9,0
Euro_Hockey_Challenge,2,8,4
North_Star_Athletic_Association,1,17,19
New_Brunswick-Prince_Edward_Island_Major_Midget_Hockey_League,0,17,0
2012%E2%80%9313_Turkish_Women%27s_Volleyball_League,2,25,0
Ta%C3%A7a_de_Angola_(basketball),1,11,0
EWHL_Super_Cup,2,10,2
Hong_Kong_Premiership_(rugby_union),2,20,36
Euroleague_Basketball_Next_Generation_Tournament,1,19,17
Texas_Collegiate_Hockey_Conference,1,14,13
Boys%27_Youth_European_Volleyball_Championship,1,10,0
Girls%27_Youth_European_Volleyball_Championship,1,10,0
Rolling_Valley_Conference,1,7,15
Superta%C3%A7a_de_Angola_(basketball),2,10,0
Zhenskaya_Hockey_League,2,39,20
Liga_Nacional_de_Hockey_Hielo_Femenino,2,24,3
Copa_de_la_Reina_de_Hockey_Hierba,1,14,2
British_League_Division_Two_Knockout_Cup,0,14,0
X-League_Indoor_Football,4,22,149
Battle_of_Malta_poker_tournament,4,30,42
Canadian_Floorball_League,1,15,3
United_States_Premier_Hockey_League,2,15,34
NCAA_Division_I_Men%27s_Tennis_Championship,1,10,0
NCAA_Division_I_Women%27s_Tennis_Championship,1,10,0
NCAA_Men%27s_Division_II_Tennis_Championship,1,11,0
NCAA_Men%27s_Division_III_Tennis_Championship,1,11,0
NCAA_Women%27s_Division_II_Tennis_Championship,1,10,0
NCAA_Women%27s_Division_III_Tennis_Championship,1,9,0
Golden_Coast_Conference,1,15,6
Slovak_Men%27s_Volleyball_League,0,35,0
Pervaya_Liga_(Soviet_Union),0,11,0
Byelorussian_Soviet_Socialist_Republic_League,0,11,0
USSR_Premier_Basketball_League,0,24,0
X_Games_Asia,0,25,0
Regio_League,0,19,0
Patriot_Rifle_Conference,1,8,5
Kvalserien_(Hockeyettan),1,11,16
USSR_Basketball_Cup,0,23,0
Cocoa_Rookie_League,0,37,0
Taiwan_eSports_League,1,10,0
Mid-Atlantic_Rifle_Conference,0,8,0
Yugoslav_Basketball_Cup,0,23,0
NCAA_Division_I_Men%27s_Indoor_Track_and_Field_Championships,1,10,0
NCAA_Division_I_Women%27s_Outdoor_Track_and_Field_Championships,1,11,0
NCAA_Division_I_Women%27s_Indoor_Track_and_Field_Championships,1,11,0
NCAA_Division_II_Women%27s_Indoor_Track_and_Field_Championships,0,10,0
NCAA_Division_III_Women%27s_Indoor_Track_and_Field_Championships,0,10,0
NCAA_Division_II_Men%27s_Indoor_Track_and_Field_Championships,0,10,0
NCAA_Division_III_Men%27s_Indoor_Track_and_Field_Championships,0,10,0
NCAA_Division_II_Women%27s_Outdoor_Track_and_Field_Championships,0,10,0
NCAA_Division_III_Women%27s_Outdoor_Track_and_Field_Championships,0,10,0
Mountain_West_Hockey_League,2,13,25
Baseball_Finnish_Championship_Series,0,8,0
Premier_Basketball_League_(Indonesia),2,20,9
Mexican_Center_League,0,12,0
NCAA_Men%27s_Division_I_Cross_Country_Championship,1,8,0
NCAA_Men%27s_Division_II_Cross_Country_Championship,1,11,0
NCAA_Men%27s_Division_III_Cross_Country_Championship,0,9,0
NCAA_Women%27s_Division_III_Cross_Country_Championship,0,7,0
NCAA_Women%27s_Division_II_Cross_Country_Championship,1,10,0
NCAA_Women%27s_Division_I_Cross_Country_Championship,1,11,0
NCAA_Division_I_men%27s_ice_hockey_tournament,1,11,0
NCAA_Division_III_men%27s_ice_hockey_tournament,0,12,0
NCAA_Division_II_Men%27s_Lacrosse_Championship,0,10,0
NCAA_Division_III_Men%27s_Lacrosse_Championship,1,10,0
NCAA_Division_I_women%27s_lacrosse_tournament,1,11,0
NCAA_Division_II_Women%27s_Lacrosse_Championship,0,8,0
NCAA_Division_III_Women%27s_Lacrosse_Championship,0,8,0
NCAA_Division_I_Rowing_Championship,0,10,0
NCAA_Division_II_Rowing_Championship,1,10,2
NCAA_Division_III_Rowing_Championship,0,11,0
NCAA_Division_I_women%27s_volleyball_tournament,1,12,0
NCAA_Division_II_women%27s_volleyball_tournament,0,10,0
NCAA_Division_III_women%27s_volleyball_tournament,0,11,0
NCAA_Division_III_baseball_tournament,1,11,13
NCAA_Fencing_Championships,0,10,0
NCAA_women%27s_gymnastics_tournament,1,11,0
NCAA_Division_II_Softball_Championship,0,10,0
NCAA_Division_III_Softball_Championship,0,11,0
Philippine_Super_Liga,2,20,185
FIBA_U16_Women%27s_African_Championship,2,14,0
Finnish_1st_Division_(American_football),0,12,0
FIBA_U18_Women%27s_African_Championship,1,15,0
DEL2,4,28,59
Little_League_Softball_World_Series,1,9,25
Southern_California_League,0,37,0
Mid-America_Men%27s_Volleyball_Intercollegiate_Conference,2,15,0
Greek_Women%27s_Basketball_League,0,23,0
Speedway_in_Hungary,0,25,0
Mississippi_State_League,0,37,0
A1_Ethniki_Women%27s_Volleyball,0,23,0
Greek_Volleyball_Cup,0,29,0
Belgian_Basketball_Cup,1,19,7
Basketball_Days,2,24,8
World_Para_Athletics_European_Championships,0,7,0
Asian_Race_Walking_Championships,2,6,9
African_Race_Walking_Championships,0,3,0
FIBA_3x3_World_Cup,2,11,36
Box_Lacrosse_League,2,7,19
National_Ligaen,0,20,0
Greek_Women%27s_Basketball_Cup,0,23,0
Greek_Women%27s_Volleyball_Cup,0,29,0
Cascade_Conference_(MHSAA),0,8,0
Liga_Superior_de_Baloncesto,1,12,3
FIVB_Volleyball_Women%27s_U23_World_Championship,2,9,0
FIVB_Volleyball_Men%27s_U23_World_Championship,2,10,0
World_University_Squash_Championships,1,10,7
Washington_State_League,0,37,0
Southwest_Washington_League,0,12,0
A-11_Football_League,2,17,116
DBL_All-Star_Gala,1,15,0
Midwest_Independent_Conference,0,9,0
UNTV_Cup,4,19,126
Tunisian_Basketball_Cup,3,25,23
World_Para_Swimming_European_Championships,1,6,0
Cruce_a_Nado_Internacional,8,37,72
Memorial_of_Hubert_Jerzy_Wagner,1,9,22
IWBF_U23_World_Wheelchair_Basketball_Championship,0,11,0
Eastern_Hockey_League_(1978%E2%80%931981),0,10,0
Portuguese_Handball_Third_Division,1,16,8
Milan_Ciga_Vasojevi%C4%87_Cup,1,15,0
Alabama%E2%80%93Tennessee_League,0,10,0
U_Sports_men%27s_ice_hockey,0,13,0
World_Triathlon_Championship_Series,2,43,53
Belgian_Basketball_Supercup,0,18,0
Supercopa_de_Espa%C3%B1a_de_Waterpolo,1,12,0
Supercopa_de_Espa%C3%B1a_de_Hockey_Patines,0,19,0
Supercopa_de_Espa%C3%B1a_de_Voleibol,1,19,0
Virginia_League_(1948%E2%80%931951),0,37,0
Supercopa_de_Espa%C3%B1a_de_Baloncesto_Femenino,1,16,0
Supercopa_de_Espa%C3%B1a_de_Balonmano_Femenino,1,19,0
Legacy_Fighting_Alliance,2,11,65
2013%E2%80%9314_Azerbaijan_Women%27s_Volleyball_Super_League,4,25,0
Tunisian_Handball_Cup,1,12,5
Mountain_West_Collegiate_Hockey_League,1,11,10
Supercopa_de_Espa%C3%B1a_de_Waterpolo_Femenino,2,12,0
Tunisian_Men%27s_Volleyball_League,1,27,0
Florida_Football_Alliance,1,15,0
V-League_(Philippines),1,24,50
Supercopa_de_Espa%C3%B1a_de_Voleibol_Femenino,1,20,0
Turkmenistan_Championship,2,11,15
Continental_Volleyball_Conference,1,11,0
IHF_World_Men%27s_Handball_Championship,1,9,0
IHF_World_Women%27s_Handball_Championship,1,7,0
Western_Conference_(KHL),1,10,0
Eastern_Conference_(KHL),1,10,0
Tunisian_Men%27s_Volleyball_Cup,2,26,0
Fiji_Sevens,0,11,0
North_Texas_League,0,37,0
West_Virginia_League,0,12,0
Angola_Women%27s_Basketball_League,2,20,0
Texas_Association,0,10,0
Texas-Southern_League,0,10,0
Western_Pennsylvania_League,0,37,0
Montenegrin_Volleyball_League,1,14,0
Championship_Bull_Riding,1,7,55
Angola_Second_Division_Basketball_Championship,2,12,30
European_Railways_Cup,1,13,31
Asia_Winter_Baseball_League,3,20,46
J20_Regional,0,14,0
Barclays_Center_Classic,2,15,15
Middle_European_League,3,18,18
Nationalliga_A_(American_football),1,28,6
Oceania_Rugby_Men%27s_Sevens_Championship,2,9,0
Champions_Hockey_League,6,38,232
Divisi%C3%B3n_de_Honor_Femenina_de_Hockey_Hierba,1,24,0
Regional_Championship_of_Asturias,0,11,0
Balkan_Amateur_Hockey_League,2,12,11
Arkansas_Intercollegiate_Conference,0,8,0
South_American_Marathon_Championships,0,3,0
South_American_Road_Mile_Championships,0,3,0
Canadian_Pro_Rodeo_Hall_of_Fame,0,7,0
New_Zealand_National_Hockey_League,2,17,25
Pan_American_Ice_Hockey_Tournament,2,8,19
Yugoslav_Women%27s_Basketball_League,0,19,0
World_Ringette_Championships,4,15,1707
Ukrainian_Basketball_Cup,0,20,0
Superserien,0,10,0
Manila_Ice_Hockey_League,2,41,4
Australian_Gridiron_League,2,18,2
Maggie_Dixon_Classic,7,18,43
Austrian_Basketball_Supercup,0,18,0
Yugoslav_Women%27s_Basketball_Cup,0,14,0
FSHV_Cup,0,20,0
European_Junior_Cup,2,10,5
North_Star_College_Cup,2,11,59
Lithuanian_Handball_League,1,10,4
Lithuanian_Women%27s_Handball_League,0,8,0
Gridiron_Developmental_Football_League,2,16,22
Football_League_Juje%C3%B1a,1,17,0
English_Women%27s_Basketball_League,0,18,0
British_Women%27s_Basketball_Championship,1,18,0
Greek_Volleyball_League_Cup,1,29,0
Belgian_Women%27s_Basketball_League,0,19,0
Cyprus_Women%27s_Basketball_Division_A,2,14,0
LSBL_Championships,0,19,0
Naisten_Korisliiga,1,20,0
Czech_Women%27s_Basketball_League,0,19,0
Women%27s_Korvpalli_Meistriliiga,0,19,0
First_A_Women%27s_Basketball_League_of_Montenegro,1,20,0
First_Women%27s_Basketball_League_of_North_Macedonia,0,20,0
Northern_Association,0,37,0
World_Skateboarding_Grand_Prix,1,25,0
Sangamon_Valley_Conference,1,8,16
Women%27s_Bandy_World_Championship,3,17,0
Austrian_Women%27s_Basketball_Bundesliga,0,19,0
Thailand_Basketball_League,1,11,0
Basketball_Championship_of_Bosnia_and_Herzegovina_(Women),0,20,0
Portuguese_Atlantic_Baseball_League,1,26,0
S%C3%A3o_Paulo_Sevens,1,9,0
Slovenian_Football_League,2,25,0
League_of_Legends_World_Championship,11,24,1499
Czech_League_of_American_Football,0,29,0
International_Premier_Tennis_League,3,20,391
Men%27s_Volleyball_Thailand_League,2,26,0
BeNeLux_Cup,0,23,0
Mid-Plains_League,2,16,31
Founders_League,0,7,0
Upstate_Illini_Conference,0,9,0
Magyar_Kupa_(men%27s_basketball),1,23,0
Saskatchewan_Female_U18_AAA_Hockey_League,2,21,0
BBL_Champions_Cup,2,20,9
All-Military_Classic,3,16,20
Angola_Men%27s_Handball_League,1,7,0
Angola_Women%27s_Handball_League,1,7,0
Northern-Copper_Country_League,0,11,0
Haarlem_Basketball_Week,1,24,0
World_Para_Powerlifting_Championships,0,6,0
SEABA_Under-18_Championship_for_Women,1,7,12
Tunisia_Basketball_Federation,0,16,0
Colonial_States_College_Hockey_Conference,2,15,65
Women%27s_African_Clubs_Championship_(volleyball),1,19,0
Eredivisie_(men%27s_handball),1,11,0
Show-Me_Conference,0,5,0
Divisi%C3%B3n_de_Honor_Femenina_de_Rugby,2,22,0
Ivy_League_Fencing_Championships,0,11,0
Volleyball_Thai-Denmark_Super_League,2,20,49
North_American_Football_League,2,24,0
Bucharest_Trophy,2,5,24
National_Association_of_Colored_Baseball_Clubs_of_the_United_States_and_Cuba,0,8,0
SABA_Championship,1,8,5
Darwin_Hottest_Sevens,0,23,0
International_League_of_Independent_Professional_Base_Ball_Clubs,0,7,0
North_Texas_Junior_College_Athletic_Conference,0,6,0
